Date,Falta de Coleta de Lixo,Áreas com Acúmulo de Entulhos,Falta de Controle de Pragas,Taxa de Tratamento de Esgoto
1987-04-16,"0,1014695303894660","0,1040557931838570","0,3639029027590360","0,4300010257992930"
1987-04-17,"0,2354081618380200","0,1699327099304160","0,2252691782423070","0,4300010257992930"
1987-04-18,"0,3010109875334910","0,6005163362928160","0,2437413024041190","0,4300010257992930"
1987-04-19,"0,5454109447366660","0,4068298208800530","0,3297765874977580","0,4300010257992930"
1987-04-20,"0,4003063617483820","0,4117591057682890","0,1290810509970820","0,4300010257992930"
1987-04-21,"0,2275664825553340","0,5069944986225200","0,4349064264543720","0,4300010257992930"
1987-04-22,"0,3217488626335520","0,5855578936317920","0,2529406334440240","0,4300010257992930"
1987-04-23,"0,4642648091019670","0,4348621936386700","0,4678508182373690","0,4300010257992930"
1987-04-24,"0,5860950700032520","0,2387246694200900","0,2528493838700590","0,4300010257992930"
1987-04-25,"0,2765305781131300","0,5066940171179700","0,4681270056152660","0,4300010257992930"
1987-04-26,"0,1392429303983880","0,5426767530652990","0,3230048015522240","0,4300010257992930"
1987-04-27,"0,5942848624211660","0,3031983206134560","0,4594545641286990","0,4300010257992930"
1987-04-28,"0,0870207361901525","0,1782815111462720","0,4032083830198580","0,4300010257992930"
1987-04-29,"0,2556021767209680","0,7644009534500790","0,1146383989302060","0,4300010257992930"
1987-04-30,"0,4225606433072400","0,3090562006790560","0,4442814751295790","0,4300010257992930"
1987-05-01,"0,1784529735336030","0,1971475657546860","0,4337812137104980","0,4300010257992930"
1987-05-02,"0,5538505371044310","0,3005128447751960","0,2237478465715740","0,4300010257992930"
1987-05-03,"0,5083664839482950","0,3830784021231360","0,3986104306986020",indisponivel
1987-05-04,"0,1384578344128030","0,1545942030895840","0,4145107195197010","0,4300010257992930"
1987-05-05,"0,3305570556455290","0,7079502448853580","0,3239902481268470","0,4300010257992930"
1987-05-06,"0,1838600799668220","0,4602362071573750","0,3203201221057190","0,4300010257992930"
1987-05-07,"0,3625381004179930","0,5487959067784120","0,3930807556568160","0,4300010257992930"
1987-05-08,"0,4299558688226990","0,3725406586634560","0,2535603254152550","0,4300010257992930"
1987-05-09,"0,3554334065416890","0,7468185450968660","0,4884896566906390","0,4300010257992930"
1987-05-10,"0,3461014748519790","0,6078186306165170","0,2986437050063210","0,4300010257992930"
1987-05-11,"0,1982493649808890","0,3499209561384570","0,0634484446365827","0,4300010257992930"
1987-05-12,"0,3244314370271450","0,4040323049694950","0,1289807981733850","0,4300010257992930"
1987-05-13,"0,3538119475801680","0,4763466917216950","0,2204853660688370","0,4300010257992930"
1987-05-14,"0,2788712154570950","0,1347671316317260","0,1506238939220020","0,4300010257992930"
1987-05-15,"0,0810905244605526","0,5781899213762500","0,4076670505277410","0,4300010257992930"
1987-05-16,"0,2186160785434930","0,7728187978110870","0,4212645224337610","0,4300010257992930"
1987-05-17,"0,2365176363371920","0,6058712833309560","0,1267797111472740","0,4300010257992930"
1987-05-18,"0,5259559316323070","0,6320179056327800","0,3233128167651090","0,4300010257992930"
1987-05-19,"0,0645299915480784","0,4910437460585210","0,4672081215449990","0,4300010257992930"
1987-05-20,"0,3230023931173180","0,5383724884464200","0,4538829546392580","0,4300010257992930"
1987-05-21,"0,2602875812459560","0,5910568421777770","0,3899429026333000","0,4300010257992930"
1987-05-22,"0,3639993791574240","0,7764807108628950","0,0852013043462907","0,4300010257992930"
1987-05-23,"0,2450821849030040","0,3952047954160070","0,1812162060045330","0,4300010257992930"
1987-05-24,"0,4071377364941830","0,3862520788474860",indisponivel,"0,4300010257992930"
1987-05-25,"0,1072839107048930","0,6829625735291740","0,1802257736345760","0,4300010257992930"
1987-05-26,"0,3404974626486390","0,1012014881066080","0,4742902505035230","0,4300010257992930"
1987-05-27,"0,1532371515692560","0,5614920705365010","0,2822363257430460","0,4300010257992930"
1987-05-28,"0,1294162360573880","0,2397645993260160","0,4761922621720540","0,4300010257992930"
1987-05-29,"0,4183603575798640","0,5245963227666770","0,1741464232727710","0,4300010257992930"
1987-05-30,"0,2733134572788610","0,4597347722227040","0,2474939738144570","0,4300010257992930"
1987-05-31,"0,5009177673453790","0,3468745084856000","0,4008293776524880","0,4300010257992930"
1987-06-01,"0,5250469091021070","0,1240218266746380","0,3720612809044520","0,4300010257992930"
1987-06-02,"0,2591196235039830","0,6128784536613370","0,3720993189565420","0,4300010257992930"
1987-06-03,"0,4586429737478070","0,4225307475385680","0,3735226884731690","0,4300010257992930"
1987-06-04,"0,5030393466122240","0,6060474361737820","0,3124516021643860","0,4300010257992930"
1987-06-05,"0,3115268785842210","0,5765309177087510","0,4251554032139480","0,4300010257992930"
1987-06-06,"0,2345461628705410","0,6617911145050570","0,2916086548640200","0,4300010257992930"
1987-06-07,"0,4563494842606450","0,6282605562226480","0,3369971065711330","0,4300010257992930"
1987-06-08,"0,2054143074843850","0,4242323174856120","0,1139015683859350","0,4300010257992930"
1987-06-09,"0,5044497716092420","0,7240006049272860","0,0610109649241046","0,4300010257992930"
1987-06-10,"0,4841785731731340","0,6455236387075070","0,1767129530976100","0,4300010257992930"
1987-06-11,"0,4785122389214160","0,1496018645997140","0,1202624958760180","0,4300010257992930"
1987-06-12,"0,4587885483305100","0,3799773153575820","0,1903125127254190","0,4300010257992930"
1987-06-13,"0,2135963900821490","0,2334234567735370","0,4482787175924490","0,4300010257992930"
1987-06-14,"0,5922538111001090","0,1118214877230780","0,0730634503967372","0,4300010257992930"
1987-06-15,"0,1824068339191400","0,6004363964300610","0,1395544817214860","0,4300010257992930"
1987-06-16,"0,0974686304321402","0,2760917481380590","0,2784055666281480","0,4300010257992930"
1987-06-17,"0,5606165129744230","0,4493216377687450","0,2525661493296930","0,4300010257992930"
1987-06-18,"0,3510570566640320","0,2867865244743060","0,1675361789100920",indisponivel
1987-06-19,"0,3446030287386550","0,1098643970478460","0,4342547741590710","0,4300010257992930"
1987-06-20,"0,2546719779385090","0,3324607276553960","0,4611947576003950","0,4300010257992930"
1987-06-21,"0,4440611258448840","0,5860904685888210","0,4225556410793640","0,4300010257992930"
1987-06-22,"0,3630487890013000","0,1084491533337070","0,4938859071764340","0,4300010257992930"
1987-06-23,"0,0798175332614267","0,4167725401389480","0,2890654811007980","0,4300010257992930"
1987-06-24,"0,3336439782650200","0,5436502641234410","0,4900196197860420","0,4300010257992930"
1987-06-25,"0,0819615693033739","0,7030256634810650","0,3938754640480540","0,4300010257992930"
1987-06-26,"0,5904656783304180","0,1007935780086390","0,2742286766039080","0,4300010257992930"
1987-06-27,"0,5499956213489160","0,3736400165249030","0,1050347133962660","0,4300010257992930"
1987-06-28,"0,1982328163267090","0,4755514524187650","0,3048775902214750","0,4300010257992930"
1987-06-29,"0,3024130817654780","0,1457735117249290","0,2932773786647650","0,4300010257992930"
1987-06-30,"0,5805611227057970","0,1395339236917900","0,4364817934994050","0,4300010257992930"
1987-07-01,"0,3266664213221900","0,2673624153692340","0,3817912706360840","0,4300010257992930"
1987-07-02,"0,5499966187707140","0,5312787728846030","0,2064131658875400","0,4300010257992930"
1987-07-03,"0,4124414806373380","0,4165090164035500","0,3642510044314460","0,4300010257992930"
1987-07-04,"0,5978136113317780","0,1154155649990230","0,4300646215107270","0,4300010257992930"
1987-07-05,"0,3190139405267390","0,2979870278544720","0,4817850996632480","0,4300010257992930"
1987-07-06,"0,3677069183316830","0,4403125093781450","0,2301206003215130","0,4300010257992930"
1987-07-07,"0,2575646100453900","0,6284015243155130","0,4915809080235060","0,4300010257992930"
1987-07-08,"0,5007975957927410","0,4859497773545490","0,0858646965114735","0,4300010257992930"
1987-07-09,"0,5749014641531960","0,6875808793674650","0,4838858478618530","0,4300010257992930"
1987-07-10,"0,1798721665921680","0,2089572289962380","0,2879973118658370","0,4300010257992930"
1987-07-11,"0,4708527528009470","0,3976943853181750","0,4371740596567060","0,4300010257992930"
1987-07-12,"0,4020520639928430","0,3164831258311580","0,4805051354715640","0,4300010257992930"
1987-07-13,"0,5539081353744180","0,2607482604346200","0,0573608601572968","0,4300010257992930"
1987-07-14,"0,4426878536922160","0,6929273933452850","0,1188011468260330","0,4300010257992930"
1987-07-15,"0,2974218965216350","0,6081063415998450","0,2263303410156800","0,4300010257992930"
1987-07-16,"0,4229731532662580","0,5001925778150740",,"0,4300010257992930"
1987-07-17,"0,2786278084050100","0,4315463318773280","0,4128056357139120","0,4300010257992930"
1987-07-18,"0,1550066837571680","0,1652335286451120","0,2646146259868750","0,4300010257992930"
1987-07-19,"0,5427284735031940","0,2504375987693070","0,3016192895817840","0,4300010257992930"
1987-07-20,"0,1049260899588810","0,6002363827034440","0,0615826282827920","0,4300010257992930"
1987-07-21,"0,1580432702928530","0,1940564607396220","0,4893396316208070","0,4300010257992930"
1987-07-22,"0,2682984186980060","0,7972907599149610","0,3609326164905340","0,4300010257992930"
1987-07-23,"0,1258034475204300","0,5736212511972220","0,4457261940097020","0,4300010257992930"
1987-07-24,"0,1662383943530800","0,6486773210834700","0,4438252704888030","0,4300010257992930"
1987-07-25,"0,1926597711865990","0,1194786687088480","0,3165302301090000","0,4300010257992930"
1987-07-26,"0,2642985174944710","0,4941621475255950","0,1031814136193650","0,4300010257992930"
1987-07-27,"0,5223601525124840","0,4408656541117030","0,4921111584375840","0,4300010257992930"
1987-07-28,"0,5507477768145180","0,5641492073617990","0,3100750448621430","0,4300010257992930"
1987-07-29,"0,1109534508938540","0,6217586486546030","0,1407881070972830","0,4300010257992930"
1987-07-30,"0,5199258682274790","0,6307295470076140","0,2801739108558370","0,4300010257992930"
1987-07-31,"0,2891071368418420","0,6903097576377260","0,2313685751774460","0,4300010257992930"
1987-08-01,"0,0599816482975248","0,5035019157087660","0,0786914771547313","0,4300010257992930"
1987-08-02,"0,4047281072285530","0,6007213215756110","0,1279018486858530","0,4300010257992930"
1987-08-03,"0,4643161924188030","0,6784531016087120","0,0757548192685216","0,4300010257992930"
1987-08-04,"0,1392961124822800","0,4215214651540450","0,3935869459316380","0,4300010257992930"
1987-08-05,"0,4355713626996760","0,3455535956294100","0,3038923736404880","0,4300010257992930"
1987-08-06,"0,5551557968468330","0,4304148228875930","0,3650779333285870","0,4300010257992930"
1987-08-07,"0,2379500710071890","0,1620597422333780","0,2723795077235160","0,4300010257992930"
1987-08-08,"0,5171352252477740","0,7752891727585040","0,0624811615327929","0,4300010257992930"
1987-08-09,"0,3152375513965040","0,5341047092013960","0,1722793781950010","0,4300010257992930"
1987-08-10,"0,2254438321557030","0,4573126735647360","0,4481023648621620","0,4300010257992930"
1987-08-11,"0,5389007895157510","0,2891256938578100","0,2949686262969230","0,4300010257992930"
1987-08-12,"0,4266142098707420","0,5864808134046450","0,4744703610234150","0,4300010257992930"
1987-08-13,"0,3566213157688350","0,7141401500109790","0,4012668114815270","0,4300010257992930"
1987-08-14,"0,4664369608036420","0,4842414677729360","0,2446838870394210","0,4300010257992930"
1987-08-15,"0,0960387149931498","0,3355314766704670","0,1651257077743460","0,4300010257992930"
1987-08-16,"0,3662554072937330","0,5420346660555260","0,1433644464367780","0,4300010257992930"
1987-08-17,"0,2331004031308240","0,1349297838165000","0,4168411302755630","0,4300010257992930"
1987-08-18,"0,4872051847572260","0,5275550112063210","0,3585572500117170","0,4300010257992930"
1987-08-19,"0,5730426011517820","0,7171779245699810","0,1216137033886820","0,4300010257992930"
1987-08-20,"0,3709564851905010","0,5037826300578240","0,1846026831677150","0,4300010257992930"
1987-08-21,"0,4697942875960660","0,2483125519558610","0,2628678005014160","0,4300010257992930"
1987-08-22,"0,0603575284763327","0,6173702727234880","0,2947972590660690","0,4300010257992930"
1987-08-23,"0,3489331142976260","0,7791291117669480","0,3085604613830890","0,4300010257992930"
1987-08-24,"0,1230255481238540","0,4153236572501230","0,0603184706339537","0,4300010257992930"
1987-08-25,"0,2506990199862850","0,2758317392186720","0,1662938270176750","0,4300010257992930"
1987-08-26,"0,2542264868510740","0,4240353425281650","0,1331578579671450","0,4300010257992930"
1987-08-27,"0,4465828278944670","0,5434643752968530","0,2771228313646570","0,4300010257992930"
1987-08-28,,"0,2928824262043710","0,0760211016684270","0,4300010257992930"
1987-08-29,"0,4104710299194000","0,6751919237560170","0,2242083234209960","0,4300010257992930"
1987-08-30,"0,4164146947460010","0,6383966466252870","0,3544564097562960","0,4300010257992930"
1987-08-31,"0,1808200484728040","0,6195646530615910","0,3623747306443790","0,4300010257992930"
1987-09-01,"0,4332062533868920","0,6538359589595130","0,3124068039687210","0,4300010257992930"
1987-09-02,"0,1461124710987780","0,3940416379308120","0,1015707077101790","0,4300010257992930"
1987-09-03,"0,5827798429844950","0,6707154850367940","0,4709684372377710","0,4300010257992930"
1987-09-04,"0,3543938928575820","0,4078244248586430","0,2099633678774710","0,4300010257992930"
1987-09-05,"0,4239413891380400","0,5040788182831820","0,2592269411534640","0,4300010257992930"
1987-09-06,"0,2656945670174990","0,6504961010953440","0,1010101529768860","0,4300010257992930"
1987-09-07,"0,3666766096401740","0,5740121903715790","0,2672730138776450","0,4300010257992930"
1987-09-08,"0,3113366668913790","0,2942258641042550","0,1426446332695180","0,4300010257992930"
1987-09-09,"0,3270196340984620","0,3967431130681450","0,3395547175892280","0,4300010257992930"
1987-09-10,"0,4662734371143350","0,4940071778373140","0,1301786148643540","0,4300010257992930"
1987-09-11,"0,4680665900251770","0,3304299472108480","0,3583409662206670","0,4300010257992930"
1987-09-12,"0,3129499393996350","0,7633066544546110","0,4448171537331750","0,4300010257992930"
1987-09-13,"0,5137163798742660","0,6438831396651270","0,4084079760679900","0,4300010257992930"
1987-09-14,"0,2139009077903710","0,3725233177235560","0,1034315185212530","0,4300010257992930"
1987-09-15,"0,3956865326319960","0,6915923624104640","0,1582331527910020","0,4300010257992930"
1987-09-16,"0,4664519637946030","0,1058055777600610","0,1986311242145510","0,4300010257992930"
1987-09-17,"0,4251361660242910","0,5761455234195270","0,0873197650974635","0,4300010257992930"
1987-09-18,"0,4737071336415930","0,2533332712061160","0,1579603168609300","0,4300010257992930"
1987-09-19,"0,2850943905033210","0,2615524175124750","0,3198779146721220","0,4300010257992930"
1987-09-20,"0,3369005611433480","0,6056849592410240","0,3210311259212860","0,4300010257992930"
1987-09-21,"0,1318864006755140","0,4893936732011000","0,4650720040915390","0,4300010257992930"
1987-09-22,"0,4941994844002960","0,1695728106831490","0,1388781279216290","0,4300010257992930"
1987-09-23,"0,5051573384174880","0,6825279634629960","0,0637733633329952","0,4300010257992930"
1987-09-24,"0,5628455375585730","0,5145728776665130","0,4967141967275130","0,4300010257992930"
1987-09-25,"0,2475062540656060","0,2279203983203220","0,1836945049336580","0,4300010257992930"
1987-09-26,"0,5614302560137890","0,5031467558332080","0,4846986050813480","0,4300010257992930"
1987-09-27,indisponivel,"0,3764165673191780","0,0626594831830376","0,4300010257992930"
1987-09-28,"0,3635494988707900","0,1899329856974390","0,3687513740814430","0,4300010257992930"
1987-09-29,"0,1639338419927960",indisponivel,"0,4599576569334900","0,4300010257992930"
1987-09-30,"0,0619596766096674","0,2436687422862550","0,3299793310483070","0,4300010257992930"
1987-10-01,"0,0677271560856786","0,1650042925180090","0,2077538662058610","0,4300010257992930"
1987-10-02,"0,5242037343614630","0,7820159876130000","0,3857012574597060","0,4300010257992930"
1987-10-03,"0,0525960826634916","0,4225431694559450","0,4926765948896790","0,4300010257992930"
1987-10-04,"0,2959543364807390","0,5415520299161780","0,1894773420782740","0,4300010257992930"
1987-10-05,"0,3402599967808790","0,7576241236564320","0,1176779897516370","0,4300010257992930"
1987-10-06,"0,2452290007307890","0,3636383162332710","0,4329366897846440","0,4300010257992930"
1987-10-07,"0,1298097210533730","0,2530247765731160","0,1197318484080850","0,4300010257992930"
1987-10-08,"0,3469747054414740","0,4826718276405570","0,1456112474345260","0,4300010257992930"
1987-10-09,"0,2417800240993860","0,6172662408636940","0,2634301041710550","0,4300010257992930"
1987-10-10,"0,5112238333588570","0,4443782423101150","0,2921490736859300","0,4300010257992930"
1987-10-11,"0,5010854226256630","0,5720188448195970","0,4657754650352660","0,4300010257992930"
1987-10-12,"0,2048750574319510","0,1831837501375440","0,0774046979302756","0,4300010257992930"
1987-10-13,"0,4895285991799190","0,5841592715422290","0,2644550900428260","0,4300010257992930"
1987-10-14,"0,5475291412378930","0,3827690579082730","0,0679189230502361","0,4300010257992930"
1987-10-15,"0,1234143392857940","0,1261747065581970","0,4836673005436740","0,4300010257992930"
1987-10-16,"0,3736553383431060","0,7767664651620470","0,4729922720606500","0,4300010257992930"
1987-10-17,"0,2728893433548470","0,4548724404798370","0,2980448369015510","0,4300010257992930"
1987-10-18,"0,0549335410465234","0,6102977537903360","0,1154383344739570","0,4300010257992930"
1987-10-19,"0,0639764506841628","0,7049580487849090","0,4378723502056090","0,4300010257992930"
1987-10-20,"0,1835186477332490","0,7485086843091520","0,4488830680183550","0,4300010257992930"
1987-10-21,"0,3067102625818880","0,3771014411893800","0,4907616242839490","0,4300010257992930"
1987-10-22,"0,2041680180638830","0,5192529724369500","0,3466037213917500","0,4300010257992930"
1987-10-23,"0,5156228994962330","0,5854763745123640","0,3899685596873440","0,4300010257992930"
1987-10-24,"0,4614720826383400","0,3983018293239750","0,2192048622907840","0,4300010257992930"
1987-10-25,"0,1757806557629760","0,5959861470465830","0,0636003976347094","0,4300010257992930"
1987-10-26,"0,5050015928607730","0,7328756053638010","0,3382882334251820","0,4300010257992930"
1987-10-27,"0,4545442381027440","0,2721553675879790","0,1696813378428570","0,4300010257992930"
1987-10-28,"0,4865142996630520","0,7841090224222340","0,3726439727376090","0,4300010257992930"
1987-10-29,"0,2542811455162460","0,7444145029646730","0,4499066658172480","0,4300010257992930"
1987-10-30,"0,0512882641637415","0,4448289237670300","0,3077056073007170","0,4300010257992930"
1987-10-31,"0,5801688607897250","0,5884866064613550","0,4459543415514500","0,4300010257992930"
1987-11-01,"0,2825816911541460","0,1752490244651060","0,2044989332450420","0,4300010257992930"
1987-11-02,"0,4311905342029280","0,7955211675254300","0,3303323096138690","0,4300010257992930"
1987-11-03,"0,1478964598558130","0,4366572658572610","0,3485241718326220","0,4300010257992930"
1987-11-04,"0,3101347626686130","0,4462466565040450","0,3779389443461760","0,4300010257992930"
1987-11-05,"0,3181522673825430","0,4941333260880910","0,1965426746000080","0,4300010257992930"
